time,Behaviour
142.69999999999985,doesnt_sniff
142.79999999999984,doesnt_sniff
142.8,sniffs_correct
142.9,sniffs_correct
143.0,sniffs_correct
143.1,sniffs_correct
143.2,sniffs_correct
143.29999999999998,sniffs_correct
143.39999999999998,sniffs_correct
143.49999999999997,sniffs_correct
143.59999999999997,sniffs_correct
143.69999999999996,sniffs_correct
143.79999999999995,sniffs_correct
143.89999999999995,sniffs_correct
143.99999999999994,sniffs_correct
144.09999999999994,sniffs_correct
144.19999999999993,sniffs_correct
144.29999999999993,sniffs_correct
144.39999999999992,sniffs_correct
144.49999999999991,sniffs_correct
144.5999999999999,sniffs_correct
144.6999999999999,sniffs_correct
144.7999999999999,sniffs_correct
144.9,doesnt_sniff
145.0,doesnt_sniff
145.1,doesnt_sniff
145.2,doesnt_sniff
145.29999999999998,doesnt_sniff
145.39999999999998,doesnt_sniff
145.49999999999997,doesnt_sniff
145.59999999999997,doesnt_sniff
145.69999999999996,doesnt_sniff
145.79999999999995,doesnt_sniff
145.89999999999995,doesnt_sniff
145.99999999999994,doesnt_sniff
146.09999999999994,doesnt_sniff
146.19999999999993,doesnt_sniff
146.29999999999993,doesnt_sniff
146.39999999999992,doesnt_sniff
146.49999999999991,doesnt_sniff
146.6,sniffs_correct
146.7,sniffs_correct
146.79999999999998,sniffs_correct
146.89999999999998,sniffs_correct
146.99999999999997,sniffs_correct
147.09999999999997,sniffs_correct
147.19999999999996,sniffs_correct
147.29999999999995,sniffs_correct
147.39999999999995,sniffs_correct
147.49999999999994,sniffs_correct
147.59999999999994,sniffs_correct
147.69999999999993,sniffs_correct
147.79999999999993,sniffs_correct
147.89999999999992,sniffs_correct
147.99999999999991,sniffs_correct
148.0999999999999,sniffs_correct
148.1999999999999,sniffs_correct
148.2999999999999,sniffs_correct
148.3999999999999,sniffs_correct
148.4999999999999,sniffs_correct
148.59999999999988,sniffs_correct
148.69999999999987,sniffs_correct
148.79999999999987,sniffs_correct
148.89999999999986,sniffs_correct
148.99999999999986,sniffs_correct
149.09999999999985,sniffs_correct
149.2,doesnt_sniff
149.29999999999998,doesnt_sniff
149.39999999999998,doesnt_sniff
149.49999999999997,doesnt_sniff
149.59999999999997,doesnt_sniff
149.69999999999996,doesnt_sniff
149.79999999999995,doesnt_sniff
149.89999999999995,doesnt_sniff
149.99999999999994,doesnt_sniff
150.09999999999994,doesnt_sniff
150.19999999999993,doesnt_sniff
150.29999999999993,doesnt_sniff
150.39999999999992,doesnt_sniff
150.49999999999991,doesnt_sniff
150.5999999999999,doesnt_sniff
150.6999999999999,doesnt_sniff
150.7999999999999,doesnt_sniff
150.8999999999999,doesnt_sniff
150.9999999999999,doesnt_sniff
151.09999999999988,doesnt_sniff
151.19999999999987,doesnt_sniff
151.29999999999987,doesnt_sniff
151.39999999999986,doesnt_sniff
151.49999999999986,doesnt_sniff
151.59999999999985,doesnt_sniff
151.69999999999985,doesnt_sniff
151.79999999999984,doesnt_sniff
151.89999999999984,doesnt_sniff
151.99999999999983,doesnt_sniff
152.09999999999982,doesnt_sniff
152.19999999999982,doesnt_sniff
152.2999999999998,doesnt_sniff
152.3999999999998,doesnt_sniff
152.4999999999998,doesnt_sniff
152.5999999999998,doesnt_sniff
152.6999999999998,doesnt_sniff
152.79999999999978,doesnt_sniff
152.89999999999978,doesnt_sniff
152.99999999999977,doesnt_sniff
153.09999999999977,doesnt_sniff
153.19999999999976,doesnt_sniff
153.29999999999976,doesnt_sniff
153.39999999999975,doesnt_sniff
153.49999999999974,doesnt_sniff
153.59999999999974,doesnt_sniff
153.69999999999973,doesnt_sniff
153.79999999999973,doesnt_sniff
153.89999999999972,doesnt_sniff
153.99999999999972,doesnt_sniff
154.0999999999997,doesnt_sniff
154.1999999999997,doesnt_sniff
154.2999999999997,doesnt_sniff
154.3999999999997,doesnt_sniff
154.4999999999997,doesnt_sniff
154.59999999999968,doesnt_sniff
154.69999999999968,doesnt_sniff
154.79999999999967,doesnt_sniff
154.89999999999966,doesnt_sniff
154.99999999999966,doesnt_sniff
155.09999999999965,doesnt_sniff
155.19999999999965,doesnt_sniff
155.29999999999964,doesnt_sniff
155.39999999999964,doesnt_sniff
155.49999999999963,doesnt_sniff
155.59999999999962,doesnt_sniff
155.69999999999962,doesnt_sniff
155.7999999999996,doesnt_sniff
155.8999999999996,doesnt_sniff
155.9999999999996,doesnt_sniff
156.0999999999996,doesnt_sniff
156.1999999999996,doesnt_sniff
156.29999999999959,doesnt_sniff
156.39999999999958,doesnt_sniff
156.49999999999957,doesnt_sniff
156.59999999999957,doesnt_sniff
156.69999999999956,doesnt_sniff
156.79999999999956,doesnt_sniff
156.89999999999955,doesnt_sniff
156.99999999999955,doesnt_sniff
157.09999999999954,doesnt_sniff
157.19999999999953,doesnt_sniff
157.29999999999953,doesnt_sniff
157.39999999999952,doesnt_sniff
157.49999999999952,doesnt_sniff
157.5999999999995,doesnt_sniff
157.6999999999995,doesnt_sniff
157.7999999999995,doesnt_sniff
157.8999999999995,doesnt_sniff
157.9999999999995,doesnt_sniff
158.0,sniffs_correct
158.1,sniffs_correct
158.2,sniffs_correct
158.29999999999998,sniffs_correct
158.39999999999998,sniffs_correct
158.49999999999997,sniffs_correct
158.59999999999997,sniffs_correct
158.69999999999996,sniffs_correct
158.79999999999995,sniffs_correct
158.89999999999995,sniffs_correct
158.99999999999994,sniffs_correct
159.09999999999994,sniffs_correct
159.19999999999993,sniffs_correct
159.29999999999993,sniffs_correct
159.39999999999992,sniffs_correct
159.49999999999991,sniffs_correct
159.5999999999999,sniffs_correct
159.6999999999999,sniffs_correct
159.7999999999999,sniffs_correct
159.8999999999999,sniffs_correct
159.9999999999999,sniffs_correct
160.09999999999988,sniffs_correct
160.19999999999987,sniffs_correct
160.29999999999987,sniffs_correct
160.39999999999986,sniffs_correct
160.49999999999986,sniffs_correct
160.59999999999985,sniffs_correct
160.7,doesnt_sniff
160.79999999999998,doesnt_sniff
160.89999999999998,doesnt_sniff
160.99999999999997,doesnt_sniff
161.09999999999997,doesnt_sniff
161.19999999999996,doesnt_sniff
161.29999999999995,doesnt_sniff
161.39999999999995,doesnt_sniff
161.49999999999994,doesnt_sniff
161.59999999999994,doesnt_sniff
161.69999999999993,doesnt_sniff
161.79999999999993,doesnt_sniff
161.89999999999992,doesnt_sniff
161.99999999999991,doesnt_sniff
162.0999999999999,doesnt_sniff
162.1999999999999,doesnt_sniff
162.2999999999999,doesnt_sniff
162.3999999999999,doesnt_sniff
162.4999999999999,doesnt_sniff
162.59999999999988,doesnt_sniff
162.69999999999987,doesnt_sniff
162.79999999999987,doesnt_sniff
162.89999999999986,doesnt_sniff
162.99999999999986,doesnt_sniff
163.09999999999985,doesnt_sniff
163.19999999999985,doesnt_sniff
163.29999999999984,doesnt_sniff
163.39999999999984,doesnt_sniff
163.49999999999983,doesnt_sniff
163.59999999999982,doesnt_sniff
163.69999999999982,doesnt_sniff
163.7999999999998,doesnt_sniff
163.8999999999998,doesnt_sniff
163.9999999999998,doesnt_sniff
164.0999999999998,doesnt_sniff
164.2,sniffs_correct
164.29999999999998,sniffs_correct
164.39999999999998,sniffs_correct
164.49999999999997,sniffs_correct
164.59999999999997,sniffs_correct
164.69999999999996,sniffs_correct
164.79999999999995,sniffs_correct
164.89999999999995,sniffs_correct
164.99999999999994,sniffs_correct
165.09999999999994,sniffs_correct
165.19999999999993,sniffs_correct
165.29999999999993,sniffs_correct
165.39999999999992,sniffs_correct
165.49999999999991,sniffs_correct
165.5999999999999,sniffs_correct
165.6,doesnt_sniff
165.7,doesnt_sniff
165.79999999999998,doesnt_sniff
165.89999999999998,doesnt_sniff
165.99999999999997,doesnt_sniff
166.09999999999997,doesnt_sniff
166.19999999999996,doesnt_sniff
166.29999999999995,doesnt_sniff
166.39999999999995,doesnt_sniff
166.49999999999994,doesnt_sniff
166.59999999999994,doesnt_sniff
166.69999999999993,doesnt_sniff
166.79999999999993,doesnt_sniff
166.89999999999992,doesnt_sniff
166.99999999999991,doesnt_sniff
167.0999999999999,doesnt_sniff
167.1999999999999,doesnt_sniff
167.2999999999999,doesnt_sniff
167.3999999999999,doesnt_sniff
167.4999999999999,doesnt_sniff
167.59999999999988,doesnt_sniff
167.69999999999987,doesnt_sniff
167.79999999999987,doesnt_sniff
167.89999999999986,doesnt_sniff
167.99999999999986,doesnt_sniff
168.09999999999985,doesnt_sniff
168.19999999999985,doesnt_sniff
168.29999999999984,doesnt_sniff
168.39999999999984,doesnt_sniff
168.49999999999983,doesnt_sniff
168.59999999999982,doesnt_sniff
168.69999999999982,doesnt_sniff
168.7999999999998,doesnt_sniff
168.8999999999998,doesnt_sniff
168.9999999999998,doesnt_sniff
169.0999999999998,doesnt_sniff
169.1999999999998,doesnt_sniff
169.29999999999978,doesnt_sniff
169.39999999999978,doesnt_sniff
169.49999999999977,doesnt_sniff
169.59999999999977,doesnt_sniff
169.69999999999976,doesnt_sniff
169.79999999999976,doesnt_sniff
169.89999999999975,doesnt_sniff
169.99999999999974,doesnt_sniff
170.09999999999974,doesnt_sniff
170.19999999999973,doesnt_sniff
170.29999999999973,doesnt_sniff
170.39999999999972,doesnt_sniff
170.49999999999972,doesnt_sniff
170.5999999999997,doesnt_sniff
170.6999999999997,doesnt_sniff
170.7999999999997,doesnt_sniff
170.8999999999997,doesnt_sniff
170.9999999999997,doesnt_sniff
171.09999999999968,doesnt_sniff
171.19999999999968,doesnt_sniff
171.29999999999967,doesnt_sniff
171.39999999999966,doesnt_sniff
171.49999999999966,doesnt_sniff
171.59999999999965,doesnt_sniff
171.69999999999965,doesnt_sniff
171.79999999999964,doesnt_sniff
171.89999999999964,doesnt_sniff
171.99999999999963,doesnt_sniff
172.09999999999962,doesnt_sniff
172.19999999999962,doesnt_sniff
172.2999999999996,doesnt_sniff
172.3999999999996,doesnt_sniff
172.4,sniffs_correct
172.5,sniffs_correct
172.6,sniffs_correct
172.7,sniffs_correct
172.79999999999998,sniffs_correct
172.89999999999998,sniffs_correct
172.99999999999997,sniffs_correct
173.09999999999997,sniffs_correct
173.19999999999996,sniffs_correct
173.29999999999995,sniffs_correct
173.39999999999995,sniffs_correct
173.49999999999994,sniffs_correct
173.59999999999994,sniffs_correct
173.69999999999993,sniffs_correct
173.79999999999993,sniffs_correct
173.89999999999992,sniffs_correct
173.99999999999991,sniffs_correct
174.0999999999999,sniffs_correct
174.1999999999999,sniffs_correct
174.2999999999999,sniffs_correct
174.3999999999999,sniffs_correct
174.4999999999999,sniffs_correct
174.59999999999988,sniffs_correct
174.69999999999987,sniffs_correct
174.79999999999987,sniffs_correct
174.89999999999986,sniffs_correct
174.99999999999986,sniffs_correct
175.09999999999985,sniffs_correct
175.19999999999985,sniffs_correct
175.29999999999984,sniffs_correct
175.39999999999984,sniffs_correct
175.49999999999983,sniffs_correct
175.59999999999982,sniffs_correct
175.7,doesnt_sniff
175.79999999999998,doesnt_sniff
175.89999999999998,doesnt_sniff
175.99999999999997,doesnt_sniff
176.09999999999997,doesnt_sniff
176.19999999999996,doesnt_sniff
176.29999999999995,doesnt_sniff
176.39999999999995,doesnt_sniff
176.49999999999994,doesnt_sniff
176.59999999999994,doesnt_sniff
176.69999999999993,doesnt_sniff
176.79999999999993,doesnt_sniff
176.89999999999992,doesnt_sniff
176.99999999999991,doesnt_sniff
177.0999999999999,doesnt_sniff
177.1999999999999,doesnt_sniff
177.2999999999999,doesnt_sniff
177.3999999999999,doesnt_sniff
177.4999999999999,doesnt_sniff
177.5,sniffs_correct
177.6,sniffs_correct
177.7,sniffs_correct
177.79999999999998,sniffs_correct
177.89999999999998,sniffs_correct
177.99999999999997,sniffs_correct
178.09999999999997,sniffs_correct
178.19999999999996,sniffs_correct
178.29999999999995,sniffs_correct
178.39999999999995,sniffs_correct
178.4,doesnt_sniff
178.5,doesnt_sniff
178.6,doesnt_sniff
178.7,doesnt_sniff
178.79999999999998,doesnt_sniff
178.8,sniffs_correct
178.9,sniffs_correct
179.0,sniffs_correct
179.1,sniffs_correct
179.2,sniffs_correct
179.29999999999998,doesnt_sniff
179.39999999999998,doesnt_sniff
179.49999999999997,doesnt_sniff
179.59999999999997,doesnt_sniff
179.69999999999996,doesnt_sniff
179.79999999999995,doesnt_sniff
179.89999999999995,doesnt_sniff
179.99999999999994,doesnt_sniff
180.0,sniffs_correct
180.1,sniffs_correct
180.2,sniffs_correct
180.29999999999998,sniffs_correct
180.39999999999998,sniffs_correct
180.49999999999997,sniffs_correct
180.59999999999997,sniffs_correct
180.69999999999996,sniffs_correct
180.79999999999995,sniffs_correct
180.89999999999995,sniffs_correct
180.99999999999994,sniffs_correct
181.09999999999994,sniffs_correct
181.19999999999993,sniffs_correct
181.29999999999993,sniffs_correct
181.39999999999992,sniffs_correct
181.49999999999991,sniffs_correct
181.5999999999999,sniffs_correct
181.6999999999999,sniffs_correct
181.7999999999999,sniffs_correct
181.8999999999999,sniffs_correct
181.9999999999999,sniffs_correct
182.09999999999988,sniffs_correct
182.19999999999987,sniffs_correct
182.29999999999987,sniffs_correct
182.39999999999986,sniffs_correct
182.5,doesnt_sniff
182.6,doesnt_sniff
182.7,doesnt_sniff
182.79999999999998,doesnt_sniff
182.89999999999998,doesnt_sniff
182.99999999999997,doesnt_sniff
183.09999999999997,doesnt_sniff
183.19999999999996,doesnt_sniff
183.29999999999995,doesnt_sniff
183.39999999999995,doesnt_sniff
183.49999999999994,doesnt_sniff
183.59999999999994,doesnt_sniff
183.69999999999993,doesnt_sniff
183.79999999999993,doesnt_sniff
183.89999999999992,doesnt_sniff
183.99999999999991,doesnt_sniff
184.0999999999999,doesnt_sniff
184.1999999999999,doesnt_sniff
184.2999999999999,doesnt_sniff
184.3999999999999,doesnt_sniff
184.4999999999999,doesnt_sniff
184.59999999999988,doesnt_sniff
184.69999999999987,doesnt_sniff
184.79999999999987,doesnt_sniff
184.89999999999986,doesnt_sniff
184.99999999999986,doesnt_sniff
185.09999999999985,doesnt_sniff
185.19999999999985,doesnt_sniff
185.29999999999984,doesnt_sniff
185.39999999999984,doesnt_sniff
185.49999999999983,doesnt_sniff
185.59999999999982,doesnt_sniff
185.69999999999982,doesnt_sniff
185.7999999999998,doesnt_sniff
185.8999999999998,doesnt_sniff
185.9999999999998,doesnt_sniff
186.0999999999998,doesnt_sniff
186.1999999999998,doesnt_sniff
186.29999999999978,doesnt_sniff
186.39999999999978,doesnt_sniff
186.49999999999977,doesnt_sniff
186.59999999999977,doesnt_sniff
186.69999999999976,doesnt_sniff
186.79999999999976,doesnt_sniff
186.89999999999975,doesnt_sniff
186.99999999999974,doesnt_sniff
187.09999999999974,doesnt_sniff
187.19999999999973,doesnt_sniff
187.29999999999973,doesnt_sniff
187.39999999999972,doesnt_sniff
187.49999999999972,doesnt_sniff
187.5999999999997,doesnt_sniff
187.6999999999997,doesnt_sniff
187.7999999999997,doesnt_sniff
187.8999999999997,doesnt_sniff
187.9999999999997,doesnt_sniff
188.09999999999968,doesnt_sniff
188.19999999999968,doesnt_sniff
188.29999999999967,doesnt_sniff
188.39999999999966,doesnt_sniff
188.49999999999966,doesnt_sniff
188.59999999999965,doesnt_sniff
188.69999999999965,doesnt_sniff
188.79999999999964,doesnt_sniff
188.89999999999964,doesnt_sniff
188.99999999999963,doesnt_sniff
189.09999999999962,doesnt_sniff
189.19999999999962,doesnt_sniff
189.2999999999996,doesnt_sniff
189.3999999999996,doesnt_sniff
189.4999999999996,doesnt_sniff
189.5999999999996,doesnt_sniff
189.6999999999996,doesnt_sniff
189.79999999999959,doesnt_sniff
189.89999999999958,doesnt_sniff
189.99999999999957,doesnt_sniff
190.09999999999957,doesnt_sniff
190.19999999999956,doesnt_sniff
190.29999999999956,doesnt_sniff
190.39999999999955,doesnt_sniff
190.49999999999955,doesnt_sniff
190.59999999999954,doesnt_sniff
190.69999999999953,doesnt_sniff
190.79999999999953,doesnt_sniff
190.89999999999952,doesnt_sniff
190.99999999999952,doesnt_sniff
191.0999999999995,doesnt_sniff
191.1999999999995,doesnt_sniff
191.2999999999995,doesnt_sniff
191.3999999999995,doesnt_sniff
191.4999999999995,doesnt_sniff
191.6,sniffs_correct
191.7,sniffs_correct
191.79999999999998,sniffs_correct
191.89999999999998,sniffs_correct
191.99999999999997,sniffs_correct
192.09999999999997,sniffs_correct
192.19999999999996,sniffs_correct
192.29999999999995,sniffs_correct
192.39999999999995,sniffs_correct
192.49999999999994,sniffs_correct
192.59999999999994,sniffs_correct
192.69999999999993,sniffs_correct
192.79999999999993,sniffs_correct
192.89999999999992,sniffs_correct
192.99999999999991,sniffs_correct
193.0999999999999,sniffs_correct
193.1999999999999,sniffs_correct
193.2999999999999,sniffs_correct
193.3999999999999,sniffs_correct
193.4999999999999,sniffs_correct
193.5,doesnt_sniff
193.6,doesnt_sniff
193.7,doesnt_sniff
193.79999999999998,doesnt_sniff
193.89999999999998,doesnt_sniff
193.99999999999997,doesnt_sniff
194.09999999999997,doesnt_sniff
194.19999999999996,doesnt_sniff
194.29999999999995,doesnt_sniff
194.39999999999995,doesnt_sniff
194.49999999999994,doesnt_sniff
194.59999999999994,doesnt_sniff
194.69999999999993,doesnt_sniff
194.79999999999993,doesnt_sniff
194.89999999999992,doesnt_sniff
194.99999999999991,doesnt_sniff
195.0999999999999,doesnt_sniff
195.1999999999999,doesnt_sniff
195.2999999999999,doesnt_sniff
195.3999999999999,doesnt_sniff
195.4999999999999,doesnt_sniff
195.59999999999988,doesnt_sniff
195.69999999999987,doesnt_sniff
195.79999999999987,doesnt_sniff
195.89999999999986,doesnt_sniff
195.99999999999986,doesnt_sniff
196.09999999999985,doesnt_sniff
196.19999999999985,doesnt_sniff
196.29999999999984,doesnt_sniff
196.39999999999984,doesnt_sniff
196.49999999999983,doesnt_sniff
196.59999999999982,doesnt_sniff
196.69999999999982,doesnt_sniff
196.7999999999998,doesnt_sniff
196.8999999999998,doesnt_sniff
196.9999999999998,doesnt_sniff
197.0999999999998,doesnt_sniff
197.1999999999998,doesnt_sniff
197.29999999999978,doesnt_sniff
197.39999999999978,doesnt_sniff
197.49999999999977,doesnt_sniff
197.59999999999977,doesnt_sniff
197.69999999999976,doesnt_sniff
197.79999999999976,doesnt_sniff
197.89999999999975,doesnt_sniff
197.99999999999974,doesnt_sniff
198.09999999999974,doesnt_sniff
198.19999999999973,doesnt_sniff
198.29999999999973,doesnt_sniff
198.39999999999972,doesnt_sniff
198.49999999999972,doesnt_sniff
198.5999999999997,doesnt_sniff
198.6999999999997,doesnt_sniff
198.7999999999997,doesnt_sniff
198.8999999999997,doesnt_sniff
198.9999999999997,doesnt_sniff
199.09999999999968,doesnt_sniff
199.19999999999968,doesnt_sniff
199.29999999999967,doesnt_sniff
199.39999999999966,doesnt_sniff
199.4,sniffs_correct
199.5,sniffs_correct
199.6,sniffs_correct
199.7,sniffs_correct
199.79999999999998,sniffs_correct
199.89999999999998,sniffs_correct
199.99999999999997,sniffs_correct
200.09999999999997,sniffs_correct
200.19999999999996,sniffs_correct
200.29999999999995,sniffs_correct
200.39999999999995,sniffs_correct
200.49999999999994,sniffs_correct
200.6,doesnt_sniff
200.7,doesnt_sniff
200.79999999999998,doesnt_sniff
200.89999999999998,doesnt_sniff
200.99999999999997,doesnt_sniff
201.09999999999997,doesnt_sniff
201.19999999999996,doesnt_sniff
201.29999999999995,doesnt_sniff
201.39999999999995,doesnt_sniff
201.49999999999994,doesnt_sniff
201.59999999999994,doesnt_sniff
201.69999999999993,doesnt_sniff
201.79999999999993,doesnt_sniff
201.89999999999992,doesnt_sniff
201.99999999999991,doesnt_sniff
202.0999999999999,doesnt_sniff
202.1999999999999,doesnt_sniff
202.2999999999999,doesnt_sniff
202.3999999999999,doesnt_sniff
202.4999999999999,doesnt_sniff
202.59999999999988,doesnt_sniff
202.69999999999987,doesnt_sniff
202.79999999999987,doesnt_sniff
202.89999999999986,doesnt_sniff
202.99999999999986,doesnt_sniff
203.09999999999985,doesnt_sniff
203.19999999999985,doesnt_sniff
203.29999999999984,doesnt_sniff
203.39999999999984,doesnt_sniff
203.49999999999983,doesnt_sniff
203.59999999999982,doesnt_sniff
203.69999999999982,doesnt_sniff
203.7999999999998,doesnt_sniff
203.8999999999998,doesnt_sniff
203.9999999999998,doesnt_sniff
204.0999999999998,doesnt_sniff
204.1999999999998,doesnt_sniff
204.29999999999978,doesnt_sniff
204.39999999999978,doesnt_sniff
204.49999999999977,doesnt_sniff
204.59999999999977,doesnt_sniff
204.69999999999976,doesnt_sniff
204.79999999999976,doesnt_sniff
204.89999999999975,doesnt_sniff
204.99999999999974,doesnt_sniff
205.09999999999974,doesnt_sniff
205.19999999999973,doesnt_sniff
205.29999999999973,doesnt_sniff
205.39999999999972,doesnt_sniff
205.49999999999972,doesnt_sniff
205.5999999999997,doesnt_sniff
205.6999999999997,doesnt_sniff
205.7999999999997,doesnt_sniff
205.8999999999997,doesnt_sniff
205.9999999999997,doesnt_sniff
206.09999999999968,doesnt_sniff
206.19999999999968,doesnt_sniff
206.29999999999967,doesnt_sniff
206.39999999999966,doesnt_sniff
206.49999999999966,doesnt_sniff
206.59999999999965,doesnt_sniff
206.69999999999965,doesnt_sniff
206.79999999999964,doesnt_sniff
206.89999999999964,doesnt_sniff
206.99999999999963,doesnt_sniff
207.09999999999962,doesnt_sniff
207.19999999999962,doesnt_sniff
207.2999999999996,doesnt_sniff
207.3999999999996,doesnt_sniff
207.4999999999996,doesnt_sniff
207.5999999999996,doesnt_sniff
207.6999999999996,doesnt_sniff
207.79999999999959,doesnt_sniff
207.89999999999958,doesnt_sniff
207.99999999999957,doesnt_sniff
208.09999999999957,doesnt_sniff
208.19999999999956,doesnt_sniff
208.29999999999956,doesnt_sniff
208.39999999999955,doesnt_sniff
208.49999999999955,doesnt_sniff
208.59999999999954,doesnt_sniff
208.69999999999953,doesnt_sniff
208.79999999999953,doesnt_sniff
208.89999999999952,doesnt_sniff
208.99999999999952,doesnt_sniff
209.0999999999995,doesnt_sniff
209.1999999999995,doesnt_sniff
209.2999999999995,doesnt_sniff
209.3999999999995,doesnt_sniff
209.4999999999995,doesnt_sniff
209.59999999999948,doesnt_sniff
209.69999999999948,doesnt_sniff
209.79999999999947,doesnt_sniff
209.89999999999947,doesnt_sniff
209.99999999999946,doesnt_sniff
210.09999999999945,doesnt_sniff
210.19999999999945,doesnt_sniff
210.29999999999944,doesnt_sniff
210.39999999999944,doesnt_sniff
210.49999999999943,doesnt_sniff
210.59999999999943,doesnt_sniff
210.69999999999942,doesnt_sniff
210.79999999999941,doesnt_sniff
210.8999999999994,doesnt_sniff
210.9999999999994,doesnt_sniff
211.0999999999994,doesnt_sniff
211.1999999999994,doesnt_sniff
211.2999999999994,doesnt_sniff
211.39999999999938,doesnt_sniff
211.49999999999937,doesnt_sniff
211.59999999999937,doesnt_sniff
211.69999999999936,doesnt_sniff
211.79999999999936,doesnt_sniff
211.89999999999935,doesnt_sniff
211.99999999999935,doesnt_sniff
212.09999999999934,doesnt_sniff
212.19999999999933,doesnt_sniff
212.29999999999933,doesnt_sniff
212.39999999999932,doesnt_sniff
212.49999999999932,doesnt_sniff
212.5999999999993,doesnt_sniff
212.6999999999993,doesnt_sniff
212.7999999999993,doesnt_sniff
212.8999999999993,doesnt_sniff
212.9999999999993,doesnt_sniff
213.09999999999928,doesnt_sniff
213.19999999999928,doesnt_sniff
213.29999999999927,doesnt_sniff
213.39999999999927,doesnt_sniff
213.49999999999926,doesnt_sniff
213.59999999999926,doesnt_sniff
213.69999999999925,doesnt_sniff
213.79999999999924,doesnt_sniff
213.89999999999924,doesnt_sniff
213.99999999999923,doesnt_sniff
214.09999999999923,doesnt_sniff
214.19999999999922,doesnt_sniff
214.29999999999922,doesnt_sniff
214.3999999999992,doesnt_sniff
214.4999999999992,doesnt_sniff
214.5999999999992,doesnt_sniff
214.6999999999992,doesnt_sniff
214.7999999999992,doesnt_sniff
214.89999999999918,doesnt_sniff
214.99999999999918,doesnt_sniff
215.09999999999917,doesnt_sniff
215.19999999999916,doesnt_sniff
215.29999999999916,doesnt_sniff
215.39999999999915,doesnt_sniff
215.49999999999915,doesnt_sniff
215.59999999999914,doesnt_sniff
215.69999999999914,doesnt_sniff
215.79999999999913,doesnt_sniff
215.89999999999912,doesnt_sniff
215.99999999999912,doesnt_sniff
