time,Behaviour
5.96,doesnt_sniff
6.0,doesnt_sniff
6.04,doesnt_sniff
6.08,doesnt_sniff
6.12,doesnt_sniff
6.16,doesnt_sniff
6.2,doesnt_sniff
6.24,doesnt_sniff
6.28,doesnt_sniff
6.32,doesnt_sniff
6.36,doesnt_sniff
6.4,doesnt_sniff
6.44,doesnt_sniff
6.48,doesnt_sniff
6.5200000000000005,doesnt_sniff
6.5600000000000005,doesnt_sniff
6.6000000000000005,doesnt_sniff
6.640000000000001,doesnt_sniff
6.68,doesnt_sniff
6.72,doesnt_sniff
6.76,doesnt_sniff
6.8,doesnt_sniff
6.84,doesnt_sniff
6.88,doesnt_sniff
6.92,doesnt_sniff
6.96,doesnt_sniff
7.0,doesnt_sniff
7.04,doesnt_sniff
7.08,doesnt_sniff
7.12,doesnt_sniff
7.16,doesnt_sniff
7.2,doesnt_sniff
7.24,doesnt_sniff
7.28,doesnt_sniff
7.32,doesnt_sniff
7.36,doesnt_sniff
7.4,doesnt_sniff
7.44,doesnt_sniff
7.48,doesnt_sniff
7.5200000000000005,doesnt_sniff
7.5600000000000005,doesnt_sniff
7.6000000000000005,doesnt_sniff
7.640000000000001,doesnt_sniff
7.68,doesnt_sniff
7.72,doesnt_sniff
7.76,doesnt_sniff
7.8,doesnt_sniff
7.84,doesnt_sniff
7.88,doesnt_sniff
7.92,doesnt_sniff
7.96,doesnt_sniff
8.0,doesnt_sniff
8.040000000000001,doesnt_sniff
8.08,doesnt_sniff
8.120000000000001,doesnt_sniff
8.16,doesnt_sniff
8.2,doesnt_sniff
8.24,doesnt_sniff
8.28,doesnt_sniff
8.32,doesnt_sniff
8.36,doesnt_sniff
8.4,doesnt_sniff
8.44,doesnt_sniff
8.48,doesnt_sniff
8.52,doesnt_sniff
8.56,doesnt_sniff
8.6,doesnt_sniff
8.64,doesnt_sniff
8.68,doesnt_sniff
8.72,doesnt_sniff
8.76,doesnt_sniff
8.8,doesnt_sniff
8.84,doesnt_sniff
8.88,doesnt_sniff
8.92,doesnt_sniff
8.96,doesnt_sniff
9.0,doesnt_sniff
9.040000000000001,doesnt_sniff
9.08,doesnt_sniff
9.120000000000001,doesnt_sniff
9.16,doesnt_sniff
9.200000000000001,doesnt_sniff
9.24,doesnt_sniff
9.28,doesnt_sniff
9.32,doesnt_sniff
9.36,doesnt_sniff
9.4,doesnt_sniff
9.44,doesnt_sniff
9.48,doesnt_sniff
9.52,doesnt_sniff
9.56,doesnt_sniff
9.6,doesnt_sniff
9.64,doesnt_sniff
9.68,doesnt_sniff
9.72,doesnt_sniff
9.76,doesnt_sniff
9.8,doesnt_sniff
9.84,doesnt_sniff
9.88,doesnt_sniff
9.92,doesnt_sniff
9.96,doesnt_sniff
10.0,doesnt_sniff
10.040000000000001,doesnt_sniff
10.08,doesnt_sniff
10.120000000000001,doesnt_sniff
10.16,doesnt_sniff
10.200000000000001,doesnt_sniff
10.24,doesnt_sniff
10.28,doesnt_sniff
10.32,doesnt_sniff
10.36,doesnt_sniff
10.4,doesnt_sniff
10.44,doesnt_sniff
10.48,doesnt_sniff
10.52,doesnt_sniff
10.56,doesnt_sniff
10.6,doesnt_sniff
10.64,doesnt_sniff
10.68,doesnt_sniff
10.72,doesnt_sniff
10.76,doesnt_sniff
10.8,doesnt_sniff
10.84,doesnt_sniff
10.88,doesnt_sniff
10.92,doesnt_sniff
10.96,doesnt_sniff
11.0,doesnt_sniff
11.040000000000001,doesnt_sniff
11.08,doesnt_sniff
11.120000000000001,doesnt_sniff
11.16,doesnt_sniff
11.200000000000001,doesnt_sniff
11.24,doesnt_sniff
11.28,doesnt_sniff
11.32,doesnt_sniff
11.36,doesnt_sniff
11.4,doesnt_sniff
11.44,doesnt_sniff
11.48,doesnt_sniff
11.52,doesnt_sniff
11.56,doesnt_sniff
11.6,doesnt_sniff
11.64,doesnt_sniff
11.68,doesnt_sniff
11.72,doesnt_sniff
11.76,doesnt_sniff
11.8,doesnt_sniff
11.84,doesnt_sniff
11.88,doesnt_sniff
11.92,doesnt_sniff
11.96,doesnt_sniff
12.0,doesnt_sniff
12.040000000000001,doesnt_sniff
12.08,doesnt_sniff
12.120000000000001,doesnt_sniff
12.16,doesnt_sniff
12.200000000000001,doesnt_sniff
12.24,doesnt_sniff
12.280000000000001,doesnt_sniff
12.32,doesnt_sniff
12.36,doesnt_sniff
12.4,doesnt_sniff
12.44,doesnt_sniff
12.48,doesnt_sniff
12.52,doesnt_sniff
12.56,doesnt_sniff
12.6,doesnt_sniff
12.64,doesnt_sniff
12.68,doesnt_sniff
12.72,doesnt_sniff
12.76,doesnt_sniff
12.8,doesnt_sniff
12.84,doesnt_sniff
12.88,doesnt_sniff
12.92,doesnt_sniff
12.96,doesnt_sniff
13.0,doesnt_sniff
13.040000000000001,doesnt_sniff
13.08,doesnt_sniff
13.120000000000001,doesnt_sniff
13.16,doesnt_sniff
13.200000000000001,doesnt_sniff
13.24,doesnt_sniff
13.280000000000001,doesnt_sniff
13.32,doesnt_sniff
13.36,doesnt_sniff
13.4,doesnt_sniff
13.44,doesnt_sniff
13.48,doesnt_sniff
13.52,doesnt_sniff
13.56,doesnt_sniff
13.6,doesnt_sniff
13.64,doesnt_sniff
13.68,doesnt_sniff
13.72,doesnt_sniff
13.76,doesnt_sniff
13.8,doesnt_sniff
13.84,doesnt_sniff
13.88,doesnt_sniff
13.92,doesnt_sniff
13.96,doesnt_sniff
14.0,doesnt_sniff
14.040000000000001,doesnt_sniff
14.08,doesnt_sniff
14.120000000000001,doesnt_sniff
14.16,doesnt_sniff
14.200000000000001,doesnt_sniff
14.24,doesnt_sniff
14.280000000000001,doesnt_sniff
14.32,doesnt_sniff
14.36,doesnt_sniff
14.4,doesnt_sniff
14.44,doesnt_sniff
14.48,doesnt_sniff
14.52,doesnt_sniff
14.56,doesnt_sniff
14.6,doesnt_sniff
14.64,doesnt_sniff
14.68,doesnt_sniff
14.72,doesnt_sniff
14.76,doesnt_sniff
14.8,doesnt_sniff
14.84,doesnt_sniff
14.88,doesnt_sniff
14.92,doesnt_sniff
14.96,doesnt_sniff
15.0,doesnt_sniff
15.040000000000001,doesnt_sniff
15.08,doesnt_sniff
15.120000000000001,doesnt_sniff
15.16,doesnt_sniff
15.200000000000001,doesnt_sniff
15.24,doesnt_sniff
15.280000000000001,doesnt_sniff
15.32,doesnt_sniff
15.36,doesnt_sniff
15.4,doesnt_sniff
15.44,doesnt_sniff
15.48,doesnt_sniff
15.52,doesnt_sniff
15.56,doesnt_sniff
15.6,doesnt_sniff
15.64,doesnt_sniff
15.68,doesnt_sniff
15.72,doesnt_sniff
15.76,doesnt_sniff
15.8,doesnt_sniff
15.84,doesnt_sniff
15.88,doesnt_sniff
15.92,doesnt_sniff
15.96,doesnt_sniff
16.0,doesnt_sniff
16.04,doesnt_sniff
16.080000000000002,doesnt_sniff
16.12,doesnt_sniff
16.16,doesnt_sniff
16.2,doesnt_sniff
16.240000000000002,doesnt_sniff
16.28,doesnt_sniff
16.32,doesnt_sniff
16.36,doesnt_sniff
16.4,doesnt_sniff
16.44,doesnt_sniff
16.48,doesnt_sniff
16.52,doesnt_sniff
16.56,doesnt_sniff
16.6,doesnt_sniff
16.64,doesnt_sniff
16.68,doesnt_sniff
16.72,doesnt_sniff
16.76,doesnt_sniff
16.8,doesnt_sniff
16.84,doesnt_sniff
16.88,doesnt_sniff
16.92,doesnt_sniff
16.96,doesnt_sniff
17.0,doesnt_sniff
17.04,doesnt_sniff
17.080000000000002,doesnt_sniff
17.12,doesnt_sniff
17.16,doesnt_sniff
17.2,doesnt_sniff
17.240000000000002,doesnt_sniff
17.28,doesnt_sniff
17.32,doesnt_sniff
17.36,doesnt_sniff
17.400000000000002,doesnt_sniff
17.44,doesnt_sniff
17.48,doesnt_sniff
17.52,doesnt_sniff
17.56,doesnt_sniff
17.6,doesnt_sniff
17.64,doesnt_sniff
17.68,doesnt_sniff
17.72,doesnt_sniff
17.76,doesnt_sniff
17.8,doesnt_sniff
17.84,doesnt_sniff
17.88,doesnt_sniff
17.92,doesnt_sniff
17.96,doesnt_sniff
18.0,doesnt_sniff
18.04,doesnt_sniff
18.080000000000002,doesnt_sniff
18.12,doesnt_sniff
18.16,doesnt_sniff
18.2,doesnt_sniff
18.240000000000002,doesnt_sniff
18.28,doesnt_sniff
18.32,doesnt_sniff
18.36,doesnt_sniff
18.400000000000002,doesnt_sniff
18.44,doesnt_sniff
18.48,doesnt_sniff
18.52,doesnt_sniff
18.56,doesnt_sniff
18.6,doesnt_sniff
18.64,doesnt_sniff
18.68,doesnt_sniff
18.72,doesnt_sniff
18.76,doesnt_sniff
18.8,doesnt_sniff
18.84,doesnt_sniff
18.88,doesnt_sniff
18.92,doesnt_sniff
18.96,doesnt_sniff
19.0,doesnt_sniff
19.04,doesnt_sniff
19.080000000000002,doesnt_sniff
19.12,doesnt_sniff
19.16,doesnt_sniff
19.2,doesnt_sniff
19.240000000000002,doesnt_sniff
19.28,doesnt_sniff
19.32,doesnt_sniff
19.36,doesnt_sniff
19.400000000000002,doesnt_sniff
19.44,doesnt_sniff
19.48,doesnt_sniff
19.52,doesnt_sniff
19.56,doesnt_sniff
19.6,doesnt_sniff
19.64,doesnt_sniff
19.68,doesnt_sniff
19.72,doesnt_sniff
19.76,doesnt_sniff
19.8,doesnt_sniff
19.84,doesnt_sniff
19.88,doesnt_sniff
19.92,doesnt_sniff
19.96,doesnt_sniff
20.0,doesnt_sniff
20.04,doesnt_sniff
20.080000000000002,doesnt_sniff
20.12,doesnt_sniff
20.16,doesnt_sniff
20.2,doesnt_sniff
20.240000000000002,doesnt_sniff
20.28,doesnt_sniff
20.32,doesnt_sniff
20.36,doesnt_sniff
20.400000000000002,doesnt_sniff
20.44,doesnt_sniff
20.48,doesnt_sniff
20.52,doesnt_sniff
20.56,doesnt_sniff
20.6,doesnt_sniff
20.64,doesnt_sniff
20.68,doesnt_sniff
20.72,doesnt_sniff
20.76,doesnt_sniff
20.8,doesnt_sniff
20.84,doesnt_sniff
20.88,doesnt_sniff
20.92,doesnt_sniff
20.96,doesnt_sniff
21.0,doesnt_sniff
21.04,doesnt_sniff
21.080000000000002,doesnt_sniff
21.12,doesnt_sniff
21.16,doesnt_sniff
21.2,doesnt_sniff
21.240000000000002,doesnt_sniff
21.28,doesnt_sniff
21.32,doesnt_sniff
21.36,doesnt_sniff
21.400000000000002,doesnt_sniff
21.44,doesnt_sniff
21.48,doesnt_sniff
21.52,doesnt_sniff
21.56,doesnt_sniff
21.6,doesnt_sniff
21.64,doesnt_sniff
21.68,doesnt_sniff
21.72,doesnt_sniff
21.76,doesnt_sniff
21.8,doesnt_sniff
21.84,doesnt_sniff
21.88,doesnt_sniff
21.92,doesnt_sniff
21.96,doesnt_sniff
22.0,doesnt_sniff
22.04,doesnt_sniff
22.080000000000002,doesnt_sniff
22.12,doesnt_sniff
22.16,doesnt_sniff
22.2,doesnt_sniff
22.240000000000002,doesnt_sniff
22.28,doesnt_sniff
22.32,doesnt_sniff
22.36,doesnt_sniff
22.400000000000002,doesnt_sniff
22.44,doesnt_sniff
22.48,doesnt_sniff
22.52,doesnt_sniff
22.56,doesnt_sniff
22.6,doesnt_sniff
22.64,doesnt_sniff
22.68,doesnt_sniff
22.72,doesnt_sniff
22.76,doesnt_sniff
22.8,doesnt_sniff
22.84,doesnt_sniff
22.88,doesnt_sniff
22.92,doesnt_sniff
22.96,doesnt_sniff
23.0,doesnt_sniff
23.04,doesnt_sniff
23.080000000000002,doesnt_sniff
23.12,doesnt_sniff
23.16,doesnt_sniff
23.2,doesnt_sniff
23.240000000000002,doesnt_sniff
23.28,doesnt_sniff
23.32,doesnt_sniff
23.36,doesnt_sniff
23.400000000000002,doesnt_sniff
23.44,doesnt_sniff
23.48,doesnt_sniff
23.52,doesnt_sniff
23.56,doesnt_sniff
23.6,doesnt_sniff
23.64,doesnt_sniff
23.68,doesnt_sniff
23.72,doesnt_sniff
23.76,doesnt_sniff
23.8,doesnt_sniff
23.84,doesnt_sniff
23.88,doesnt_sniff
23.92,doesnt_sniff
23.96,doesnt_sniff
24.0,doesnt_sniff
24.04,doesnt_sniff
24.080000000000002,doesnt_sniff
24.12,doesnt_sniff
24.16,doesnt_sniff
24.2,doesnt_sniff
24.240000000000002,doesnt_sniff
24.28,doesnt_sniff
24.32,doesnt_sniff
24.36,doesnt_sniff
24.400000000000002,doesnt_sniff
24.44,doesnt_sniff
24.48,doesnt_sniff
24.52,doesnt_sniff
24.560000000000002,doesnt_sniff
24.6,doesnt_sniff
24.64,doesnt_sniff
24.68,doesnt_sniff
24.72,doesnt_sniff
24.76,doesnt_sniff
24.8,doesnt_sniff
24.84,doesnt_sniff
24.88,doesnt_sniff
24.92,doesnt_sniff
24.96,doesnt_sniff
25.0,doesnt_sniff
25.04,doesnt_sniff
25.080000000000002,doesnt_sniff
25.12,doesnt_sniff
25.16,doesnt_sniff
25.2,doesnt_sniff
25.240000000000002,doesnt_sniff
25.28,doesnt_sniff
25.32,doesnt_sniff
25.36,doesnt_sniff
25.400000000000002,doesnt_sniff
25.44,doesnt_sniff
25.48,doesnt_sniff
25.52,doesnt_sniff
25.560000000000002,doesnt_sniff
25.6,doesnt_sniff
25.64,doesnt_sniff
25.68,doesnt_sniff
25.72,doesnt_sniff
25.76,doesnt_sniff
25.8,doesnt_sniff
25.84,doesnt_sniff
25.88,doesnt_sniff
25.92,doesnt_sniff
25.96,doesnt_sniff
26.0,doesnt_sniff
26.04,doesnt_sniff
26.080000000000002,doesnt_sniff
26.12,doesnt_sniff
26.16,doesnt_sniff
26.2,doesnt_sniff
26.240000000000002,doesnt_sniff
26.28,doesnt_sniff
26.32,doesnt_sniff
26.36,doesnt_sniff
26.400000000000002,doesnt_sniff
26.44,doesnt_sniff
26.48,doesnt_sniff
26.52,doesnt_sniff
26.560000000000002,doesnt_sniff
26.6,doesnt_sniff
26.64,doesnt_sniff
26.68,doesnt_sniff
26.72,doesnt_sniff
26.76,doesnt_sniff
26.8,doesnt_sniff
26.84,doesnt_sniff
26.88,doesnt_sniff
26.92,doesnt_sniff
26.96,doesnt_sniff
27.0,doesnt_sniff
27.04,doesnt_sniff
27.080000000000002,doesnt_sniff
27.12,doesnt_sniff
27.16,doesnt_sniff
27.2,doesnt_sniff
27.240000000000002,doesnt_sniff
27.28,doesnt_sniff
27.32,doesnt_sniff
27.36,doesnt_sniff
27.400000000000002,doesnt_sniff
27.44,doesnt_sniff
27.48,doesnt_sniff
27.52,doesnt_sniff
27.560000000000002,doesnt_sniff
27.6,doesnt_sniff
27.64,doesnt_sniff
27.68,doesnt_sniff
27.72,doesnt_sniff
27.76,doesnt_sniff
27.8,doesnt_sniff
27.84,doesnt_sniff
27.88,doesnt_sniff
27.92,doesnt_sniff
27.96,doesnt_sniff
28.0,doesnt_sniff
28.04,doesnt_sniff
28.080000000000002,doesnt_sniff
28.12,doesnt_sniff
28.16,doesnt_sniff
28.2,doesnt_sniff
28.240000000000002,doesnt_sniff
28.28,doesnt_sniff
28.32,doesnt_sniff
28.36,doesnt_sniff
28.400000000000002,doesnt_sniff
28.44,doesnt_sniff
28.48,doesnt_sniff
28.52,doesnt_sniff
28.560000000000002,doesnt_sniff
28.6,doesnt_sniff
28.64,doesnt_sniff
28.68,doesnt_sniff
28.72,doesnt_sniff
28.76,doesnt_sniff
28.8,doesnt_sniff
28.84,doesnt_sniff
28.88,doesnt_sniff
28.92,doesnt_sniff
28.96,doesnt_sniff
29.0,doesnt_sniff
29.04,doesnt_sniff
29.080000000000002,doesnt_sniff
29.12,doesnt_sniff
29.16,doesnt_sniff
29.2,doesnt_sniff
29.240000000000002,doesnt_sniff
29.28,doesnt_sniff
29.32,doesnt_sniff
29.36,doesnt_sniff
29.400000000000002,doesnt_sniff
29.44,doesnt_sniff
29.48,doesnt_sniff
29.52,doesnt_sniff
29.560000000000002,doesnt_sniff
29.6,doesnt_sniff
29.64,doesnt_sniff
29.68,doesnt_sniff
29.72,doesnt_sniff
29.76,doesnt_sniff
29.8,doesnt_sniff
29.84,doesnt_sniff
29.88,doesnt_sniff
29.92,doesnt_sniff
29.96,doesnt_sniff
30.0,doesnt_sniff
30.04,doesnt_sniff
30.080000000000002,doesnt_sniff
30.12,doesnt_sniff
30.16,doesnt_sniff
30.2,doesnt_sniff
30.240000000000002,doesnt_sniff
30.28,doesnt_sniff
30.32,doesnt_sniff
30.36,doesnt_sniff
30.400000000000002,doesnt_sniff
30.44,doesnt_sniff
30.48,doesnt_sniff
30.52,doesnt_sniff
30.560000000000002,doesnt_sniff
30.6,doesnt_sniff
30.64,doesnt_sniff
30.68,doesnt_sniff
30.72,doesnt_sniff
30.76,doesnt_sniff
30.8,doesnt_sniff
30.84,doesnt_sniff
30.88,doesnt_sniff
30.92,doesnt_sniff
30.96,doesnt_sniff
31.0,doesnt_sniff
31.04,doesnt_sniff
31.080000000000002,doesnt_sniff
31.12,doesnt_sniff
31.16,doesnt_sniff
31.2,doesnt_sniff
31.240000000000002,doesnt_sniff
31.28,doesnt_sniff
31.32,doesnt_sniff
31.36,doesnt_sniff
31.400000000000002,doesnt_sniff
31.44,doesnt_sniff
31.48,doesnt_sniff
31.52,doesnt_sniff
31.560000000000002,doesnt_sniff
31.6,doesnt_sniff
31.64,doesnt_sniff
31.68,doesnt_sniff
31.720000000000002,doesnt_sniff
31.76,doesnt_sniff
31.8,doesnt_sniff
31.84,doesnt_sniff
31.88,doesnt_sniff
31.92,doesnt_sniff
31.96,doesnt_sniff
32.0,doesnt_sniff
32.04,doesnt_sniff
32.08,doesnt_sniff
32.12,doesnt_sniff
32.160000000000004,doesnt_sniff
32.2,doesnt_sniff
32.24,doesnt_sniff
32.28,doesnt_sniff
32.32,doesnt_sniff
32.36,doesnt_sniff
32.4,doesnt_sniff
32.44,doesnt_sniff
32.480000000000004,doesnt_sniff
32.52,doesnt_sniff
32.56,doesnt_sniff
32.6,doesnt_sniff
32.64,doesnt_sniff
32.68,doesnt_sniff
32.72,doesnt_sniff
32.76,doesnt_sniff
32.8,doesnt_sniff
32.84,doesnt_sniff
32.88,doesnt_sniff
32.92,doesnt_sniff
32.96,doesnt_sniff
33.0,doesnt_sniff
33.04,doesnt_sniff
33.08,doesnt_sniff
33.12,doesnt_sniff
33.160000000000004,doesnt_sniff
33.2,doesnt_sniff
33.24,doesnt_sniff
33.28,doesnt_sniff
33.32,doesnt_sniff
33.36,doesnt_sniff
33.4,doesnt_sniff
33.44,doesnt_sniff
33.480000000000004,doesnt_sniff
33.52,doesnt_sniff
33.56,doesnt_sniff
33.6,doesnt_sniff
33.64,doesnt_sniff
33.68,doesnt_sniff
33.72,doesnt_sniff
33.76,doesnt_sniff
33.8,doesnt_sniff
33.84,doesnt_sniff
33.88,doesnt_sniff
33.92,doesnt_sniff
33.96,doesnt_sniff
34.0,doesnt_sniff
34.04,doesnt_sniff
34.08,doesnt_sniff
34.12,doesnt_sniff
34.160000000000004,doesnt_sniff
34.2,doesnt_sniff
34.24,doesnt_sniff
34.28,doesnt_sniff
34.32,doesnt_sniff
34.36,doesnt_sniff
34.4,doesnt_sniff
34.44,doesnt_sniff
34.480000000000004,doesnt_sniff
34.52,doesnt_sniff
34.56,doesnt_sniff
34.6,doesnt_sniff
34.64,doesnt_sniff
34.68,doesnt_sniff
34.72,doesnt_sniff
34.76,doesnt_sniff
34.800000000000004,doesnt_sniff
34.84,doesnt_sniff
34.88,doesnt_sniff
34.92,doesnt_sniff
34.96,doesnt_sniff
35.0,doesnt_sniff
35.04,doesnt_sniff
35.08,doesnt_sniff
35.12,doesnt_sniff
35.160000000000004,doesnt_sniff
35.2,doesnt_sniff
35.24,doesnt_sniff
35.28,doesnt_sniff
35.32,doesnt_sniff
35.36,doesnt_sniff
35.4,doesnt_sniff
35.44,doesnt_sniff
35.480000000000004,doesnt_sniff
35.52,doesnt_sniff
35.56,doesnt_sniff
35.6,doesnt_sniff
35.64,doesnt_sniff
35.68,doesnt_sniff
35.72,doesnt_sniff
35.76,doesnt_sniff
35.800000000000004,doesnt_sniff
35.84,doesnt_sniff
35.88,doesnt_sniff
35.92,doesnt_sniff
35.96,doesnt_sniff
36.0,doesnt_sniff
36.04,doesnt_sniff
36.08,doesnt_sniff
36.12,doesnt_sniff
36.160000000000004,doesnt_sniff
36.2,doesnt_sniff
36.24,doesnt_sniff
36.28,doesnt_sniff
36.32,doesnt_sniff
36.36,doesnt_sniff
36.4,doesnt_sniff
36.44,doesnt_sniff
36.480000000000004,doesnt_sniff
36.52,doesnt_sniff
36.56,doesnt_sniff
36.6,doesnt_sniff
36.64,doesnt_sniff
36.68,doesnt_sniff
36.72,doesnt_sniff
36.76,doesnt_sniff
36.800000000000004,doesnt_sniff
36.84,doesnt_sniff
36.88,doesnt_sniff
36.92,doesnt_sniff
36.96,doesnt_sniff
37.0,doesnt_sniff
37.04,doesnt_sniff
37.08,doesnt_sniff
37.12,doesnt_sniff
37.160000000000004,doesnt_sniff
37.2,doesnt_sniff
37.24,doesnt_sniff
37.28,doesnt_sniff
37.32,doesnt_sniff
37.36,doesnt_sniff
37.4,doesnt_sniff
37.44,doesnt_sniff
37.480000000000004,doesnt_sniff
37.52,doesnt_sniff
37.56,doesnt_sniff
37.6,doesnt_sniff
37.64,doesnt_sniff
37.68,doesnt_sniff
37.72,doesnt_sniff
37.76,doesnt_sniff
37.800000000000004,doesnt_sniff
37.84,doesnt_sniff
37.88,doesnt_sniff
37.92,doesnt_sniff
37.96,doesnt_sniff
38.0,doesnt_sniff
38.04,doesnt_sniff
38.08,doesnt_sniff
38.12,doesnt_sniff
38.160000000000004,doesnt_sniff
38.2,doesnt_sniff
38.24,doesnt_sniff
38.28,doesnt_sniff
38.32,doesnt_sniff
38.36,doesnt_sniff
38.4,doesnt_sniff
38.44,doesnt_sniff
38.480000000000004,doesnt_sniff
38.52,doesnt_sniff
38.56,doesnt_sniff
38.6,doesnt_sniff
38.64,doesnt_sniff
38.68,doesnt_sniff
38.72,doesnt_sniff
38.76,doesnt_sniff
38.800000000000004,doesnt_sniff
38.84,doesnt_sniff
38.88,doesnt_sniff
38.92,doesnt_sniff
38.96,doesnt_sniff
39.0,doesnt_sniff
39.04,doesnt_sniff
39.08,doesnt_sniff
39.12,doesnt_sniff
39.160000000000004,doesnt_sniff
39.2,doesnt_sniff
39.24,doesnt_sniff
39.28,doesnt_sniff
39.32,doesnt_sniff
39.36,doesnt_sniff
39.4,doesnt_sniff
39.44,doesnt_sniff
39.480000000000004,doesnt_sniff
39.52,doesnt_sniff
39.56,doesnt_sniff
39.6,doesnt_sniff
39.64,doesnt_sniff
39.68,doesnt_sniff
39.72,doesnt_sniff
39.76,doesnt_sniff
39.800000000000004,doesnt_sniff
39.84,doesnt_sniff
39.88,doesnt_sniff
39.92,doesnt_sniff
39.96,doesnt_sniff
40.0,doesnt_sniff
40.04,doesnt_sniff
40.08,doesnt_sniff
40.12,doesnt_sniff
40.160000000000004,doesnt_sniff
40.2,doesnt_sniff
40.24,doesnt_sniff
40.28,doesnt_sniff
40.32,doesnt_sniff
40.36,doesnt_sniff
40.4,doesnt_sniff
40.44,doesnt_sniff
40.480000000000004,doesnt_sniff
40.52,doesnt_sniff
40.56,doesnt_sniff
40.6,doesnt_sniff
40.64,doesnt_sniff
40.68,doesnt_sniff
40.72,doesnt_sniff
40.76,doesnt_sniff
40.800000000000004,doesnt_sniff
40.84,doesnt_sniff
40.88,doesnt_sniff
40.92,doesnt_sniff
40.96,doesnt_sniff
41.0,doesnt_sniff
41.04,doesnt_sniff
41.08,doesnt_sniff
41.12,doesnt_sniff
41.160000000000004,doesnt_sniff
41.2,doesnt_sniff
41.24,doesnt_sniff
41.28,doesnt_sniff
